INCIDENT_NBR,CREATION_DATE,INCIDENT_TYPE_DESC,DESCRIPTION_GROUPE,CASERNE,NOM_VILLE,NOM_ARROND,DIVISION,LATITUDE,LONGITUDE,NOMBRE_UNITES,DESC_GROUP_ENGLISH
46160,2021-06-12,Feu de champ *,AUTREFEU,30,Montréal,Mont-Royal,5,45.525369,-73.588754,1.0,Other fires
46164,2021-06-12,Déchets en feu,AUTREFEU,16,Montréal,Mont-Royal,6,45.523135,-73.583631,1.0,Other fires
46173,2021-06-12,Feu de bâtiment,INCENDIE,47,Montréal,Rosemont / Petite-Patrie,5,45.556662,-73.591624,21.0,Building fire
46310,2021-06-12,Feu de champ *,AUTREFEU,21,Montréal,Saint-Léonard,4,45.599018,-73.61197,1.0,Other fires
46313,2021-06-12,Feu de champ *,AUTREFEU,45,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.558167,-73.53365,1.0,Other fires
46319,2021-06-12,Feu de champ *,AUTREFEU,26,Montréal,Mont-Royal,6,45.536551,-73.561021,1.0,Other fires
46330,2021-06-12,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.670616,-73.550529,1.0,Other fires
46335,2021-06-12,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.603253,-73.53108,1.0,Other fires
46351,2021-06-12,Déchets en feu,AUTREFEU,54,Kirkland,Indéterminé,1,45.447627,-73.877829,1.0,Other fires
46366,2021-06-12,Déchets en feu,AUTREFEU,19,Montréal,Ville-Marie,6,45.522255,-73.565557,1.0,Other fires
46368,2021-06-12,Déchets en feu,AUTREFEU,29,Montréal,Rosemont / Petite-Patrie,5,45.557922,-73.567472,4.0,Other fires
46370,2021-06-12,Déchets en feu,AUTREFEU,19,Montréal,Ville-Marie,6,45.529139,-73.545363,1.0,Other fires
46374,2021-06-12,Déchets en feu,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.582927,-73.562766,1.0,Other fires
46375,2021-06-12,Déchets en feu,AUTREFEU,67,Montréal,Verdun,2,45.465812,-73.538463,2.0,Other fires
46400,2021-06-12,Déchets en feu,AUTREFEU,61,Dollard-des-Ormeaux,Indéterminé,1,45.494525,-73.827061,4.0,Other fires
46407,2021-06-12,10-22 avec feu,INCENDIE,66,Montréal,Verdun,2,45.472464,-73.564166,6.0,Building fire
46411,2021-06-12,Feu de champ *,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,3,45.539111,-73.638447,1.0,Other fires
46419,2021-06-12,Déchets en feu,AUTREFEU,48,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.541047,-73.553193,1.0,Other fires
46424,2021-06-12,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.664412,-73.554039,1.0,Other fires
46443,2021-06-12,Déchets en feu,AUTREFEU,8,Montréal-Est,Indéterminé,4,45.628912,-73.501765,1.0,Other fires
46452,2021-06-12,Feu de champ *,AUTREFEU,16,Montréal,Mont-Royal,6,45.525313,-73.564769,1.0,Other fires
46462,2021-06-12,Feu de champ *,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.571709,-73.536846,6.0,Other fires
46464,2021-06-13,Déchets en feu,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.550021,-73.532052,1.0,Other fires
46482,2021-06-13,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,2,45.480569,-73.553117,1.0,Other fires
46489,2021-06-13,Feu de bâtiment,INCENDIE,72,Montréal,Saint-Laurent,3,45.503025,-73.691674,18.0,Building fire
46491,2021-06-13,Feu / 2e Alerte,INCENDIE,16,Montréal,Mont-Royal,6,45.520516,-73.579336,31.0,Building fire
46517,2021-06-13,10-22 avec feu,INCENDIE,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.54154,-73.549093,6.0,Building fire
46531,2021-06-13,Feu de champ *,AUTREFEU,58,Montréal,Pierrefonds / Roxboro,1,45.507757,-73.800544,1.0,Other fires
46540,2021-06-13,Feu de champ *,AUTREFEU,72,Montréal,Saint-Laurent,3,45.495646,-73.706255,1.0,Other fires
46552,2021-06-13,Déchets en feu,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,3,45.54234,-73.622495,1.0,Other fires
46573,2021-06-13,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.567406,-73.618815,2.0,Other fires
46592,2021-06-13,Fumée - puit d'accès,AUTREFEU,32,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.69832,-73.481597,1.0,Other fires
46595,2021-06-13,Feu de champ *,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.548019,-73.538078,6.0,Other fires
46598,2021-06-13,Feu de champ *,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.574868,-73.551882,5.0,Other fires
46600,2021-06-13,Feu d'auto (voie rapide),AUTREFEU,22,Montréal,Saint-Léonard,4,45.597176,-73.573015,3.0,Other fires
46601,2021-06-13,Feu de champ *,AUTREFEU,67,Montréal,Verdun,2,45.455596,-73.556322,1.0,Other fires
46612,2021-06-13,Feu de champ *,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.499894,-73.637386,1.0,Other fires
46633,2021-06-13,Feu de champ *,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.577823,-73.516857,1.0,Other fires
46638,2021-06-13,Déchets en feu,AUTREFEU,72,Montréal,Saint-Laurent,2,45.47314,-73.694679,6.0,Other fires
46642,2021-06-13,Feu de champ *,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,5,45.541721,-73.579715,1.0,Other fires
46644,2021-06-13,Déchets en feu,AUTREFEU,65,Montréal,LaSalle,2,45.440254,-73.638391,8.0,Other fires
46662,2021-06-13,Déchets en feu,AUTREFEU,78,Côte-Saint-Luc,Indéterminé,2,45.47863,-73.666151,1.0,Other fires
46677,2021-06-13,Feu de champ *,AUTREFEU,66,Montréal,Verdun,2,45.458246,-73.563345,1.0,Other fires
46682,2021-06-13,Déchets en feu,AUTREFEU,31,Montréal,Rosemont / Petite-Patrie,5,45.53467,-73.616262,1.0,Other fires
46693,2021-06-13,Feu de champ *,AUTREFEU,31,Montréal,Rosemont / Petite-Patrie,5,45.541691,-73.61024,1.0,Other fires
46709,2021-06-13,Feu de bâtiment,INCENDIE,17,Montréal,Montréal-Nord,4,45.596494,-73.635742,21.0,Building fire
46733,2021-06-13,Feu de champ *,AUTREFEU,35,Montréal,Ahuntsic / Cartierville,3,45.551953,-73.67627,1.0,Other fires
46740,2021-06-13,Feu de véhicule extérieur,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.548729,-73.534753,1.0,Other fires
46742,2021-06-13,Déchets en feu,AUTREFEU,66,Montréal,Verdun,2,45.449148,-73.568702,1.0,Other fires
46756,2021-06-13,Feu de bâtiment,INCENDIE,25,Montréal,Ville-Marie,2,45.494917,-73.568833,20.0,Building fire
46762,2021-06-13,Déchets en feu,AUTREFEU,59,Montréal,Pierrefonds / Roxboro,1,45.455767,-73.9338,1.0,Other fires
46794,2021-06-13,Déchets en feu,AUTREFEU,19,Montréal,Ville-Marie,6,45.519657,-73.561853,6.0,Other fires
46798,2021-06-13,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.600069,-73.510679,1.0,Other fires
46805,2021-06-13,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.599266,-73.523616,1.0,Other fires
46808,2021-06-14,Feu de cuisinière,INCENDIE,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.488174,-73.639785,4.0,Building fire
46819,2021-06-14,Feu de véhicule extérieur,AUTREFEU,57,Montréal,Pierrefonds / Roxboro,1,45.516016,-73.829632,1.0,Other fires
46900,2021-06-14,Déchets en feu,AUTREFEU,53,Beaconsfield,Indéterminé,1,45.432561,-73.876081,1.0,Other fires
46980,2021-06-14,10-22 avec feu,INCENDIE,28,Montréal,Anjou,4,45.608588,-73.546398,12.0,Building fire
46998,2021-06-14,10-22 avec feu,INCENDIE,50,Montréal,Rosemont / Petite-Patrie,5,45.575617,-73.565984,4.0,Building fire
47041,2021-06-14,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,2,45.483196,-73.566675,1.0,Other fires
47044,2021-06-14,10-22 avec feu,INCENDIE,48,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.547381,-73.541032,9.0,Building fire
47117,2021-06-14,Déchets en feu,AUTREFEU,47,Montréal,Rosemont / Petite-Patrie,5,45.537047,-73.602228,3.0,Other fires
47149,2021-06-15,Feu de véhicule extérieur,AUTREFEU,17,Montréal,Montréal-Nord,4,45.587443,-73.633571,1.0,Other fires
47226,2021-06-15,Feu de bâtiment,INCENDIE,46,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,2,45.471781,-73.642301,15.0,Building fire
47322,2021-06-15,Feu de champ *,AUTREFEU,32,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.70005,-73.48724,1.0,Other fires
47325,2021-06-15,Feu de champ *,AUTREFEU,65,Montréal,LaSalle,2,45.417112,-73.640467,1.0,Other fires
47330,2021-06-15,Déchets en feu,AUTREFEU,75,Montréal,Outremont,3,45.522704,-73.607674,4.0,Other fires
47334,2021-06-15,Feu de champ *,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,3,45.548667,-73.633514,1.0,Other fires
47339,2021-06-15,10-22 avec feu,INCENDIE,78,Côte-Saint-Luc,Indéterminé,2,45.458875,-73.660846,12.0,Building fire
47355,2021-06-15,10-22 avec feu,INCENDIE,23,Montréal,Sud-Ouest,2,45.462011,-73.604978,4.0,Building fire
47391,2021-06-15,Fumée - puit d'accès,AUTREFEU,19,Montréal,Ville-Marie,6,45.519261,-73.555433,2.0,Other fires
47431,2021-06-15,Feu de champ *,AUTREFEU,23,Montréal,Sud-Ouest,2,45.472629,-73.587137,1.0,Other fires
47459,2021-06-16,Feu de bâtiment,INCENDIE,64,Montréal,Lachine,2,45.438005,-73.668911,20.0,Building fire
47469,2021-06-16,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,5,45.522732,-73.590574,6.0,Other fires
47483,2021-06-16,Déchets en feu,AUTREFEU,16,Montréal,Mont-Royal,6,45.530472,-73.571618,1.0,Other fires
47521,2021-06-16,10-22 avec feu,INCENDIE,3,Montréal,Sud-Ouest,2,45.493151,-73.55879,10.0,Building fire
47525,2021-06-16,Déchets en feu,AUTREFEU,28,Montréal,Anjou,4,45.598087,-73.544406,1.0,Other fires
47590,2021-06-16,Déchets en feu,AUTREFEU,49,Montréal,Ahuntsic / Cartierville,3,45.550853,-73.655921,1.0,Other fires
47594,2021-06-16,Déchets en feu,AUTREFEU,10,Montréal,Ville-Marie,6,45.493823,-73.579254,1.0,Other fires
47599,2021-06-16,Déchets en feu,AUTREFEU,50,Montréal,Rosemont / Petite-Patrie,5,45.559088,-73.568438,1.0,Other fires
47629,2021-06-16,Déchets en feu,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.648672,-73.570657,3.0,Other fires
47634,2021-06-16,Déchets en feu,AUTREFEU,71,Montréal,Saint-Laurent,1,45.501102,-73.754184,1.0,Other fires
47649,2021-06-16,10-22 avec feu,INCENDIE,3,Montréal,Sud-Ouest,2,45.492775,-73.557796,12.0,Building fire
47666,2021-06-16,Déchets en feu,AUTREFEU,73,Montréal,Saint-Laurent,3,45.513297,-73.683188,1.0,Other fires
47703,2021-06-16,Feu de champ *,AUTREFEU,57,Montréal,Pierrefonds / Roxboro,1,45.516202,-73.829772,1.0,Other fires
47706,2021-06-16,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.595722,-73.51165,1.0,Other fires
47714,2021-06-16,Feu de champ *,AUTREFEU,43,Montréal,Ahuntsic / Cartierville,4,45.579265,-73.656467,1.0,Other fires
47720,2021-06-16,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.689481,-73.525025,1.0,Other fires
47746,2021-06-17,Feu de champ *,AUTREFEU,19,Montréal,Ville-Marie,6,45.535424,-73.557113,1.0,Other fires
47766,2021-06-17,Déchets en feu,AUTREFEU,22,Montréal,Saint-Léonard,4,45.574899,-73.589859,1.0,Other fires
47767,2021-06-17,Déchets en feu,AUTREFEU,22,Montréal,Saint-Léonard,4,45.574083,-73.58962,1.0,Other fires
47770,2021-06-17,10-22 avec feu,INCENDIE,63,Dorval,Indéterminé,1,45.444742,-73.774818,12.0,Building fire
47777,2021-06-17,Déchets en feu,AUTREFEU,78,Côte-Saint-Luc,Indéterminé,2,45.461316,-73.66443,1.0,Other fires
47796,2021-06-17,Feu de bâtiment,INCENDIE,3,Montréal,Sud-Ouest,2,45.487387,-73.573814,20.0,Building fire
47838,2021-06-17,Déchets en feu,AUTREFEU,67,Montréal,Verdun,2,45.448628,-73.560333,4.0,Other fires
47854,2021-06-17,Feu de champ *,AUTREFEU,43,Montréal,Ahuntsic / Cartierville,4,45.565763,-73.647544,1.0,Other fires
47870,2021-06-17,Déchets en feu,AUTREFEU,20,Montréal,Ville-Marie,6,45.515684,-73.558721,4.0,Other fires
47880,2021-06-17,Feu de champ *,AUTREFEU,37,Montréal,Villeray / St-Michel / Parc Extension,3,45.548667,-73.633514,1.0,Other fires
47882,2021-06-17,Feu de champ *,AUTREFEU,20,Montréal,Ville-Marie,6,45.51443,-73.553224,1.0,Other fires
47905,2021-06-17,Déchets en feu,AUTREFEU,42,Montréal,Ahuntsic / Cartierville,3,45.539316,-73.687796,1.0,Other fires
47909,2021-06-17,10-22 avec feu,INCENDIE,73,Montréal,Saint-Laurent,3,45.519528,-73.697323,6.0,Building fire
47912,2021-06-17,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,5,45.520951,-73.597193,4.0,Other fires
47916,2021-06-17,Feu de champ *,AUTREFEU,43,Montréal,Ahuntsic / Cartierville,4,45.56532,-73.646478,2.0,Other fires
47917,2021-06-17,Déchets en feu,AUTREFEU,43,Montréal,Ahuntsic / Cartierville,4,45.571248,-73.660105,1.0,Other fires
47920,2021-06-17,Feu de bâtiment,INCENDIE,8,Montréal-Est,Indéterminé,4,45.636201,-73.565171,18.0,Building fire
47930,2021-06-17,Déchets en feu,AUTREFEU,75,Montréal,Outremont,3,45.519686,-73.615607,1.0,Other fires
47935,2021-06-17,10-22 avec feu,INCENDIE,20,Montréal,Ville-Marie,6,45.506263,-73.561399,8.0,Building fire
47937,2021-06-17,Feu de champ *,AUTREFEU,23,Montréal,Sud-Ouest,2,45.478668,-73.5888,1.0,Other fires
47940,2021-06-17,Déchets en feu,AUTREFEU,74,Mont-Royal,Indéterminé,3,45.515104,-73.639301,1.0,Other fires
47942,2021-06-17,Feu de champ *,AUTREFEU,66,Montréal,Verdun,2,45.467314,-73.56624,1.0,Other fires
47944,2021-06-17,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.494365,-73.637629,1.0,Other fires
47945,2021-06-17,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.559641,-73.595636,1.0,Other fires
47949,2021-06-17,Déchets en feu,AUTREFEU,27,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.50426,-73.633635,1.0,Other fires
47956,2021-06-17,Déchets en feu,AUTREFEU,64,Montréal,Lachine,2,45.438948,-73.694573,6.0,Other fires
47994,2021-06-17,Feu de cuisinière,INCENDIE,72,Montréal,Saint-Laurent,3,45.510068,-73.690806,4.0,Building fire
48014,2021-06-17,Feu de champ *,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.474148,-73.604203,1.0,Other fires
48015,2021-06-17,Feu de cuisinière,INCENDIE,15,Montréal,Sud-Ouest,2,45.479255,-73.56026,6.0,Building fire
48026,2021-06-17,Feu de champ *,AUTREFEU,55,Pointe-Claire,Indéterminé,1,45.453001,-73.795206,1.0,Other fires
48030,2021-06-17,Déchets en feu,AUTREFEU,21,Montréal,Saint-Léonard,4,45.577283,-73.594901,1.0,Other fires
48050,2021-06-17,Déchets en feu,AUTREFEU,16,Montréal,Mont-Royal,6,45.526854,-73.569868,1.0,Other fires
48054,2021-06-17,Feu de champ *,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.474148,-73.604203,1.0,Other fires
48060,2021-06-17,10-22 avec feu,INCENDIE,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.572189,-73.543879,14.0,Building fire
48062,2021-06-17,Feu de champ *,AUTREFEU,44,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.676791,-73.535331,1.0,Other fires
48119,2021-06-18,Déchets en feu,AUTREFEU,21,Montréal,Saint-Léonard,4,45.596367,-73.588255,5.0,Other fires
48131,2021-06-18,Feu de champ *,AUTREFEU,20,Montréal,Ville-Marie,6,45.520904,-73.550137,1.0,Other fires
48138,2021-06-18,Feu de champ *,AUTREFEU,22,Montréal,Saint-Léonard,4,45.588909,-73.577592,1.0,Other fires
48145,2021-06-18,Feu de champ *,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.540817,-73.549554,1.0,Other fires
48172,2021-06-18,Feu de champ *,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.585634,-73.541372,4.0,Other fires
48174,2021-06-18,Feu de champ *,AUTREFEU,66,Montréal,Verdun,2,45.454006,-73.576503,1.0,Other fires
48180,2021-06-18,Feu de champ *,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.580795,-73.560745,1.0,Other fires
48212,2021-06-18,Feu de champ *,AUTREFEU,40,Montréal,Mercier / Hochelaga-Maisonneuve,4,45.598326,-73.544258,1.0,Other fires
48228,2021-06-18,Déchets en feu,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.483819,-73.629385,6.0,Other fires
48230,2021-06-18,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,4,45.581101,-73.619877,3.0,Other fires
48232,2021-06-18,Déchets en feu,AUTREFEU,39,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.573277,-73.539811,1.0,Other fires
48234,2021-06-18,Déchets en feu,AUTREFEU,34,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.484122,-73.627475,3.0,Other fires
48248,2021-06-18,Feu de véhicule intérieur,AUTREFEU,28,Montréal,Anjou,4,45.595388,-73.554872,5.0,Other fires
48252,2021-06-18,10-22 avec feu,INCENDIE,25,Montréal,Ville-Marie,6,45.500545,-73.569931,6.0,Building fire
48278,2021-06-18,Déchets en feu,AUTREFEU,35,Montréal,Ahuntsic / Cartierville,3,45.555242,-73.668313,1.0,Other fires
48291,2021-06-18,10-22 avec feu,INCENDIE,52,Baie-d'Urfé,Indéterminé,1,45.42331,-73.913311,4.0,Building fire
48294,2021-06-18,10-22 avec feu,INCENDIE,17,Montréal,Montréal-Nord,4,45.602059,-73.641533,2.0,Building fire
48351,2021-06-18,10-22 avec feu,INCENDIE,33,Montréal,Sud-Ouest,2,45.460315,-73.595972,4.0,Building fire
48371,2021-06-18,Feu de bâtiment,INCENDIE,53,Beaconsfield,Indéterminé,1,45.436196,-73.867892,16.0,Building fire
48418,2021-06-18,Déchets en feu,AUTREFEU,17,Montréal,Montréal-Nord,4,45.598254,-73.644004,3.0,Other fires
48419,2021-06-18,Déchets en feu,AUTREFEU,17,Montréal,Montréal-Nord,4,45.602461,-73.640351,1.0,Other fires
48467,2021-06-19,10-22 avec feu,INCENDIE,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.649813,-73.511701,6.0,Building fire
48494,2021-06-19,Feu de champ *,AUTREFEU,19,Montréal,Ville-Marie,5,45.538739,-73.554653,2.0,Other fires
48564,2021-06-19,Feu de champ *,AUTREFEU,26,Montréal,Mont-Royal,5,45.539157,-73.570552,3.0,Other fires
48631,2021-06-19,Feu d'auto (voie rapide),AUTREFEU,22,Montréal,Saint-Léonard,4,45.582082,-73.588861,3.0,Other fires
48638,2021-06-19,Déchets en feu,AUTREFEU,55,Pointe-Claire,Indéterminé,1,45.469932,-73.831464,2.0,Other fires
48677,2021-06-19,Déchets en feu,AUTREFEU,74,Mont-Royal,Indéterminé,3,45.514611,-73.637615,1.0,Other fires
48746,2021-06-19,Feu de champ *,AUTREFEU,16,Montréal,Mont-Royal,6,45.5298,-73.570165,1.0,Other fires
48768,2021-06-20,10-22 avec feu,INCENDIE,17,Montréal,Montréal-Nord,4,45.588697,-73.648068,4.0,Building fire
48783,2021-06-20,Déchets en feu,AUTREFEU,65,Montréal,LaSalle,2,45.435496,-73.597825,1.0,Other fires
48791,2021-06-20,10-22 avec feu,INCENDIE,55,Pointe-Claire,Indéterminé,1,45.451995,-73.835141,6.0,Building fire
48826,2021-06-20,10-22 avec feu,INCENDIE,16,Montréal,Mont-Royal,6,45.520554,-73.573712,6.0,Building fire
48839,2021-06-20,Feu de véhicule extérieur,AUTREFEU,4,Montréal,Côte-des-Neiges / Notre-Dame-de-Grâce,3,45.498784,-73.660701,1.0,Other fires
48842,2021-06-20,Déchets en feu,AUTREFEU,21,Montréal,Saint-Léonard,4,45.599121,-73.611869,1.0,Other fires
48881,2021-06-20,Feu de champ *,AUTREFEU,5,Montréal,Ville-Marie,6,45.515788,-73.562085,1.0,Other fires
48901,2021-06-20,Déchets en feu,AUTREFEU,15,Montréal,Sud-Ouest,2,45.476931,-73.569176,1.0,Other fires
48906,2021-06-20,Déchets en feu,AUTREFEU,9,Montréal,Villeray / St-Michel / Parc Extension,5,45.562803,-73.589206,1.0,Other fires
48926,2021-06-20,Feu de champ *,AUTREFEU,73,Montréal,Saint-Laurent,3,45.515376,-73.690733,1.0,Other fires
48931,2021-06-20,Feu de champ *,AUTREFEU,10,Montréal,Ville-Marie,6,45.489528,-73.579695,4.0,Other fires
48954,2021-06-20,Feu de champ *,AUTREFEU,73,Montréal,Saint-Laurent,3,45.523863,-73.703853,2.0,Other fires
48955,2021-06-20,Déchets en feu,AUTREFEU,20,Montréal,Ville-Marie,6,45.514076,-73.55247,1.0,Other fires
48986,2021-06-20,Feu de champ *,AUTREFEU,32,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.690484,-73.484496,1.0,Other fires
49012,2021-06-20,Déchets en feu,AUTREFEU,10,Montréal,Ville-Marie,3,45.498116,-73.599363,1.0,Other fires
49015,2021-06-20,Déchets en feu,AUTREFEU,10,Montréal,Ville-Marie,6,45.495398,-73.58196,4.0,Other fires
49055,2021-06-20,Déchets en feu,AUTREFEU,13,Montréal,Mercier / Hochelaga-Maisonneuve,5,45.549443,-73.53698,1.0,Other fires
49194,2021-06-21,10-22 avec feu,INCENDIE,43,Montréal,Ahuntsic / Cartierville,4,45.569855,-73.658805,5.0,Building fire
49224,2021-06-21,Déchets en feu,AUTREFEU,26,Montréal,Mont-Royal,5,45.536436,-73.567928,1.0,Other fires
49294,2021-06-21,10-22 avec feu,INCENDIE,72,Montréal,Saint-Laurent,3,45.500113,-73.700349,5.0,Building fire
49337,2021-06-21,Feu de champ *,AUTREFEU,66,Montréal,Verdun,2,45.449148,-73.568702,1.0,Other fires
49359,2021-06-21,Feu de cuisinière,INCENDIE,41,Montréal,Villeray / St-Michel / Parc Extension,5,45.532091,-73.644945,6.0,Building fire
49367,2021-06-21,Déchets en feu,AUTREFEU,49,Montréal,Ahuntsic / Cartierville,3,45.535719,-73.66571,1.0,Other fires
49377,2021-06-21,Feu de cuisinière,INCENDIE,37,Montréal,Villeray / St-Michel / Parc Extension,5,45.543241,-73.613725,11.0,Building fire
49394,2021-06-21,Déchets en feu,AUTREFEU,74,Mont-Royal,Indéterminé,3,45.521807,-73.635252,1.0,Other fires
49443,2021-06-22,Déchets en feu,AUTREFEU,62,Dorval,Indéterminé,1,45.479883,-73.782523,1.0,Other fires
49517,2021-06-22,10-22 avec feu,INCENDIE,21,Montréal,Saint-Léonard,4,45.593301,-73.592241,11.0,Building fire
49522,2021-06-22,10-22 avec feu,INCENDIE,65,Montréal,LaSalle,2,45.436224,-73.640992,12.0,Building fire
49587,2021-06-22,Feu de champ *,AUTREFEU,42,Montréal,Ahuntsic / Cartierville,3,45.533064,-73.718065,1.0,Other fires
49635,2021-06-22,Feu d'auto (voie rapide),AUTREFEU,28,Montréal,Anjou,4,45.610949,-73.581332,2.0,Other fires
49662,2021-06-22,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.678502,-73.504779,1.0,Other fires
49671,2021-06-22,Déchets en feu,AUTREFEU,50,Montréal,Rosemont / Petite-Patrie,5,45.565689,-73.570877,1.0,Other fires
49688,2021-06-22,Feu de champ *,AUTREFEU,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.663579,-73.506953,1.0,Other fires
49727,2021-06-23,Feu de cuisinière,INCENDIE,38,Montréal,Rivière-des-Prairies / Pointe-aux-Trembles,4,45.633382,-73.493786,2.0,Building fire
49772,2021-06-23,Déchets en feu,AUTREFEU,30,Montréal,Mont-Royal,5,45.527811,-73.589682,1.0,Other fires
49782,2021-06-23,10-22 avec feu,INCENDIE,72,Montréal,Saint-Laurent,3,45.495885,-73.682594,5.0,Building fire
